2.630648e+06 3.801345e-07 1.639925e-01 7.360749e-01 6.769001e-01 -4.762209e-01 -8.793257e-01 2.598540e-01 -2.024256e-01
2.688234e+06 3.719914e-07 2.359909e-01 7.327328e-01 6.805164e-01 -4.736209e-01 -8.807288e-01 2.591120e-01 -2.002124e-01
2.747081e+06 3.640228e-07 3.092455e-01 7.293730e-01 6.841162e-01 -4.710167e-01 -8.821243e-01 2.583563e-01 -1.980080e-01
2.807216e+06 3.562248e-07 3.836663e-01 7.259955e-01 6.876995e-01 -4.684084e-01 -8.835120e-01 2.575871e-01 -1.958126e-01
2.868668e+06 3.485939e-07 4.591496e-01 7.226004e-01 6.912660e-01 -4.657961e-01 -8.848921e-01 2.568043e-01 -1.936261e-01
2.931465e+06 3.411264e-07 5.355773e-01 7.191878e-01 6.948158e-01 -4.631797e-01 -8.862644e-01 2.560081e-01 -1.914486e-01
2.995636e+06 3.338189e-07 6.128160e-01 7.157577e-01 6.983487e-01 -4.605592e-01 -8.876290e-01 2.551985e-01 -1.892803e-01
3.061212e+06 3.266680e-07 6.907155e-01 7.123103e-01 7.018647e-01 -4.579347e-01 -8.889858e-01 2.543756e-01 -1.871211e-01
3.128224e+06 3.196702e-07 7.691080e-01 7.088456e-01 7.053637e-01 -4.553062e-01 -8.903349e-01 2.535393e-01 -1.849712e-01
3.196702e+06 3.128224e-07 8.478072e-01 7.053637e-01 7.088456e-01 -4.526738e-01 -8.916762e-01 2.526899e-01 -1.828306e-01
3.266680e+06 3.061212e-07 9.266068e-01 7.018647e-01 7.123103e-01 -4.500374e-01 -8.930097e-01 2.518273e-01 -1.806995e-01
3.338189e+06 2.995636e-07 1.005280e+00 6.983487e-01 7.157577e-01 -4.473970e-01 -8.943354e-01 2.509517e-01 -1.785778e-01
3.411264e+06 2.931465e-07 1.083578e+00 6.948158e-01 7.191878e-01 -4.447528e-01 -8.956534e-01 2.500630e-01 -1.764656e-01
3.485939e+06 2.868668e-07 1.161230e+00 6.912660e-01 7.226004e-01 -4.421047e-01 -8.969635e-01 2.491613e-01 -1.743631e-01
3.562248e+06 2.807216e-07 1.237939e+00 6.876995e-01 7.259955e-01 -4.394527e-01 -8.982657e-01 2.482468e-01 -1.722702e-01
3.640228e+06 2.747081e-07 1.313387e+00 6.841162e-01 7.293730e-01 -4.367969e-01 -8.995602e-01 2.473194e-01 -1.701872e-01
3.719914e+06 2.688234e-07 1.387229e+00 6.805164e-01 7.327328e-01 -4.341372e-01 -9.008467e-01 2.463792e-01 -1.681139e-01
3.801345e+06 2.630648e-07 1.459094e+00 6.769001e-01 7.360749e-01 -4.314738e-01 -9.021255e-01 2.454263e-01 -1.660506e-01
3.884559e+06 2.574295e-07 1.528586e+00 6.732674e-01 7.393991e-01 -4.288066e-01 -9.033963e-01 2.444608e-01 -1.639972e-01
3.969594e+06 2.519149e-07 1.595281e+00 6.696184e-01 7.427053e-01 -4.261357e-01 -9.046593e-01 2.434827e-01 -1.619539e-01
4.056491e+06 2.465185e-07 1.658732e+00 6.659531e-01 7.459936e-01 -4.234610e-01 -9.059143e-01 2.424920e-01 -1.599207e-01
4.145289e+06 2.412377e-07 1.718463e+00 6.622717e-01 7.492638e-01 -4.207827e-01 -9.071615e-01 2.414890e-01 -1.578977e-01
4.236032e+06 2.360700e-07 1.773976e+00 6.585742e-01 7.525158e-01 -4.181007e-01 -9.084007e-01 2.404735e-01 -1.558849e-01
4.328761e+06 2.310130e-07 1.824747e+00 6.548607e-01 7.557496e-01 -4.154150e-01 -9.096320e-01 2.394457e-01 -1.538824e-01
4.423520e+06 2.260643e-07 1.870230e+00 6.511314e-01 7.589650e-01 -4.127257e-01 -9.108554e-01 2.384057e-01 -1.518903e-01
4.520354e+06 2.212216e-07 1.909861e+00 6.473863e-01 7.621621e-01 -4.100328e-01 -9.120708e-01 2.373535e-01 -1.499087e-01
4.619307e+06 2.164827e-07 1.943057e+00 6.436255e-01 7.653406e-01 -4.073363e-01 -9.132782e-01 2.362891e-01 -1.479376e-01
4.720426e+06 2.118453e-07 1.969222e+00 6.398490e-01 7.685006e-01 -4.046363e-01 -9.144777e-01 2.352127e-01 -1.459771e-01
4.823759e+06 2.073072e-07 1.987750e+00 6.360571e-01 7.716420e-01 -4.019327e-01 -9.156692e-01 2.341244e-01 -1.440272e-01
4.929354e+06 2.028664e-07 1.998030e+00 6.322498e-01 7.747646e-01 -3.992257e-01 -9.168527e-01 2.330241e-01 -1.420881e-01
5.037260e+06 1.985206e-07 1.999452e+00 6.284271e-01 7.778685e-01 -3.965151e-01 -9.180282e-01 2.319119e-01 -1.401597e-01
5.147528e+06 1.942680e-07 1.991414e+00 6.245891e-01 7.809535e-01 -3.938011e-01 -9.191957e-01 2.307880e-01 -1.382422e-01
5.260211e+06 1.901065e-07 1.973329e+00 6.207361e-01 7.840196e-01 -3.910836e-01 -9.203551e-01 2.296524e-01 -1.363355e-01
5.375360e+06 1.860341e-07 1.944634e+00 6.168679e-01 7.870667e-01 -3.883628e-01 -9.215066e-01 2.285052e-01 -1.344399e-01
